time_yr	Mantle_T	Surf_T	PO2	Patm
19486.666999165718	2429.417381993022	2410.94540448702	1.5233990510148125e-12	13943324.033856891
19506.844198692514	2429.2000214247414	2410.713659985511	1.5233990510148125e-12	13951766.857772397
19527.021398219305	2428.9828760167666	2410.4820698903955	1.5233990510148125e-12	13960198.814528193
19547.198597746097	2428.7659450088763	2410.2506330962105	1.5233990510148125e-12	13968619.922364412
19600.158074453568	2428.197578605226	2409.643737853136	1.5233990510148125e-12	13990674.214886416
19621.098878841953	2427.9732442182494	2409.403970004109	1.5233990510148125e-12	13999375.471811105
19642.03968323034	2427.749138341869	2409.1643602677286	1.8280788612177753e-12	14008065.018626554
19642.388317161673	2427.7454092361854	2409.1603727141387	1.8280788612177753e-12	14008209.587868845
19642.583142850173	2427.7433253426534	2409.158144366372	1.8280788612177753e-12	14008290.375501497
19642.61853792542	2427.742946752149	2409.1577395276468	1.8280788612177753e-12	14008305.052534854
19642.65393300067	2427.7425661871225	2409.161987873209	1.8280788612177753e-12	14005962.418745393
19642.689328075918	2427.7421841239243	2409.1697563858834	1.8280788612177753e-12	14005977.283013495
19642.724723151165	2427.7418017437544	2409.178252562349	1.8280788612177753e-12	14005992.16015715
19642.767268093838	2427.74134245423	2409.1876542998084	1.8280788612177753e-12	14006010.029007781
19642.809813036507	2427.740883680601	2409.1958120142413	1.8280788612177753e-12	14006027.876886876
19642.852357979176	2427.740425265273	2409.2031013677865	1.8280788612177753e-12	14006045.710198505
19642.894902921846	2427.7399670834498	2409.2098194808646	1.8280788612177753e-12	14006063.534013534
19643.00454546428	2427.7387873698426	2409.2245334661743	1.8280788612177753e-12	14006109.424380777
19643.11418800671	2427.7376087712278	2409.236518314263	1.8280788612177753e-12	14006155.269383363
19643.223830549145	2427.7364311389824	2409.2461446167536	1.8280788612177753e-12	14006201.075058697
19643.333473091578	2427.73525435504	2409.253707514021	1.8280788612177753e-12	14006246.84620365
19643.61889138713	2427.73219393142	2409.2662413310936	1.8280788612177753e-12	14006365.87631337
19643.90430968268	2427.7291363278073	2409.2719734343505	1.8280788612177753e-12	14006484.791405346
19644.189727978228	2427.726080281676	2409.273994607752	1.8280788612177753e-12	14006603.642773712
19644.47514627378	2427.723025128884	2409.273929172413	1.8280788612177753e-12	14006722.45740104
19644.935620584063	2427.7180971299017	2409.271650424217	1.8280788612177753e-12	14006914.104218675
19645.396094894346	2427.713169949028	2409.2676351947835	1.8280788612177753e-12	14007105.71663506
19645.856569204632	2427.708243284854	2409.262624576153	1.8280788612177753e-12	14007297.30689612
19646.317043514915	2427.703316846003	2409.2573331786552	1.8280788612177753e-12	14007488.886839064
